transaction_amount,transaction_time,customer_age,customer_balance
355.6345935,22735,36,7889.82545
229.0394016,62006,50,4543.441067
298.7423863,74591,36,2140.983525
11.22328289,63769,20,4711.556395
66.95017167,75704,43,3968.795313
18.06188876,79074,25,6188.275671
91.71800041,77678,48,2300.908482
26.49283955,53955,27,3090.655302
147.2423146,82323,22,8960.882952
103.2831853,78121,52,5726.117562
84.77086648,60350,34,4241.106803
174.4268194,42766,31,676.6230476
69.36933914,83581,36,2389.655172
31.450767,36345,21,3600.547417
96.94423224,46209,37,3845.880055
314.8012788,49131,39,4509.848024
91.91933488,28882,18,4166.324777
99.32242858,36949,45,3568.52348
272.9539674,75884,28,4547.6704
72.41737661,29829,33,5980.632449
561.5074509,37620,30,7825.010976
17.39511389,68772,46,7382.261796
77.01142826,38764,36,241.0377752
23.94010423,37566,35,5278.015635
60.39033061,62608,34,5611.150656
18.70212746,24211,37,7842.052858
25.17086408,30118,43,6151.567212
23.67355677,16687,42,5048.587274
38.57085687,52775,35,4213.221083
14.45692688,7396,41,5643.760475
165.727495,30117,38,2399.20351
24.9327885,343,18,3770.052393
53.88290779,22856,18,8027.243238
1.618745092,85427,44,3869.746969
11.07992156,79675,35,3497.053046
226.598223,34910,32,8127.261447
181.4988407,77930,27,6172.050597
183.8363475,1456,42,2710.374088
52.99293047,43056,31,7384.440831
15.26044745,73388,18,6890.627243
11.41709039,85217,18,4296.287455
93.0396565,14799,37,8244.879757
176.1385009,34433,26,2823.810483
230.373057,55342,22,5798.861699
34.0705495,57757,33,4774.739938
38.7173283,70941,38,10098.07963
10.63350535,48317,47,4570.744284
148.9035152,42391,35,7278.688465
32.25361758,76372,42,5548.23722
65.57155083,47314,20,3503.81949
264.3630032,32558,47,3052.839575
139.5196792,74506,18,3031.817294
5.417945143,74435,38,5387.896787
0.818802503,15746,28,7273.199542
154.8380094,42442,32,8114.474483
80.40792708,24545,30,9674.222849
127.4160709,60352,30,3961.585644
17.05692724,29990,32,7344.719969
205.6098913,24824,51,6851.46018
148.4237913,53989,45,4155.434551
221.4930635,20960,41,3061.038897
41.71775558,78271,31,8181.664011
32.25567806,12415,38,2304.569416
16.45579951,19238,28,5611.82171
266.0525236,44687,38,3861.768217
19.45915707,33807,34,2483.399073
12.70578016,47287,39,4149.536383
21.40329405,47212,30,4384.251
147.5701595,6532,44,4948.462471
220.3004363,54793,35,5176.879457
166.5550467,29836,33,3471.268794
82.83681205,40256,42,4888.067115
509.6887995,26899,51,2394.641545
7.133926264,18919,35,7664.793378
201.8848377,53905,33,3651.376167
55.81161709,83946,39,5263.555738
60.71940026,23534,30,5770.116824
13.65013915,21459,24,6264.426713
3.400463391,53290,28,2695.940338
38.07163889,30876,47,2285.339898
19.21943728,75259,30,6246.204739
66.03678534,8253,37,5546.901818
15.93832932,59533,18,1888.848122
14.84161795,56247,23,6859.136063
209.5400077,11157,45,5056.575953
254.2044798,83428,39,4809.272186
333.0260242,29873,36,6493.45399
114.1005651,22572,22,2600.197011
147.4105351,47519,36,11627.54201
180.6577244,998,36,2465.990208
107.5644262,84996,35,844.7914867
40.08404753,49242,27,6015.026653
17.00614185,30114,42,6532.643237
27.08555126,83768,27,5828.618301
183.5172639,6689,32,7926.229293
119.1047492,30581,18,1032.150283
60.84306679,25200,34,9054.772654
2.9846073,8531,23,3205.774959
30.9524723,4124,36,3172.387805
130.5258275,73385,35,6367.889348
71.82337027,25945,35,6836.103368
57.18724603,35127,23,5731.284092
37.64104146,17223,20,6245.410785
93.37722231,82589,34,2994.931632
339.2794347,72909,18,3523.551362
231.3885132,49664,47,3366.452252
3.097267752,79645,37,3948.37197
65.57624259,26779,43,1570.434759
39.96857877,81087,44,7437.029517
71.45846547,64618,38,6682.032393
93.19468769,31710,34,4819.752379
22.31786369,34311,33,2686.997555
152.1280844,76607,47,3732.852318
64.4486644,32289,29,2174.765959
482.9070886,45779,33,5167.961476
2.544846856,41355,25,5908.627673
21.03743953,52974,28,5397.420345
116.9989502,42235,30,4165.635073
118.8033009,65223,33,5262.110041
87.27242455,27197,33,3062.334439
357.412424,84624,35,4336.766763
53.66820532,20198,37,4758.746937
53.96312371,84123,36,5039.141432
241.3252591,37027,49,725.1454738
77.31470835,67329,34,4485.181998
43.65342875,49954,35,7003.887567
126.9179943,8239,41,1372.274426
96.67176075,18944,23,6387.36026
36.58743437,15139,32,3858.936708
35.37204529,64611,38,2578.285184
50.35402227,75266,39,121.32369
7.431421798,39429,30,3662.500641
285.8005487,29606,37,6431.081663
20.21407134,42117,21,3616.669106
21.5453573,55039,45,1900.538699
104.1396024,69324,39,5591.791157
128.8249913,71507,34,5471.774477
133.4975814,49639,37,5627.625988
47.01236741,62301,28,4755.964797
206.6161733,56557,48,7170.387006
78.52604119,56119,52,4963.071326
57.72994425,41751,19,4331.747618
166.2767283,82545,41,7268.029779
27.9133713,9213,42,7434.724351
196.743833,51062,39,6788.415199
77.39872276,63950,25,3652.703263
230.3166839,46233,29,4144.051492
22.51612493,66886,18,5588.385318
274.9858244,69845,23,5093.612939
116.4357111,62458,53,4117.443645
96.31950582,25771,20,4124.760756
54.82982328,62006,47,4420.288434
313.0750484,15451,39,2107.358317
58.68424418,66352,31,8849.400117
69.02373232,26565,34,9222.588533
152.0960608,77869,46,2635.969482
33.52523824,20650,23,6120.455715
34.45986042,22992,30,3134.77034
149.2978809,6109,41,3770.633724
13.76309721,46691,29,4696.044467
173.1405116,81064,51,5046.35384
98.12960508,17111,40,11100.04083
77.45389584,83944,26,5329.661865
26.0208786,29372,40,3224.641395
154.3501163,68746,31,4413.381349
163.4515183,26916,21,2590.1952
65.95999696,71550,47,2167.406545
49.29349127,77741,19,7599.380256
28.25775726,73107,45,4512.628198
140.3375485,40478,31,3274.324848
102.012997,15847,51,4379.144029
23.1466881,814,38,4568.521454
158.2153927,35327,39,5906.760163
213.8812114,78055,35,1864.017956
6.107493986,50726,29,4080.247348
148.0256258,2232,41,8530.988989
191.5976207,66591,32,3195.624976
476.8618898,63437,30,4144.481678
27.12858927,38794,31,7055.475772
46.3629118,35506,33,2352.569031
338.7030967,39085,44,4271.83234
9.873313677,64877,27,6520.170651
74.17238397,69011,24,2480.900583
70.67281455,64086,37,7379.859193
93.27955371,51020,34,4102.515948
40.16612741,48560,34,8990.774594
260.2583888,55947,44,7141.198212
31.47946675,31796,31,5623.305871
104.8952553,86150,40,3493.669262
68.50342253,80506,49,4839.056914
31.01641817,73850,36,6699.436993
20.93069646,57140,35,5868.161685
313.6423506,69873,22,4496.857928
82.3920008,67753,46,5872.533861
92.68232856,64476,28,4569.481284
152.7376286,71415,40,7076.740422
8.471582317,19347,46,5569.124026
125.0939569,27419,50,738.306257
18.04913976,38810,18,4484.984872
134.8925689,22318,33,9435.470129
15.23690514,48470,49,7239.767562
178.6734316,36244,39,8019.881264
114.2615152,60142,30,6357.273638
48.75816841,50211,30,5642.577259
44.44675776,31114,31,1975.011527
16.12809474,77062,50,7976.030647
234.3963031,33965,18,3979.504905
12.61634857,44045,31,2336.46264
63.88055752,27773,38,8506.92142
26.98663259,23988,30,6807.124846
560.6884833,71423,49,5714.343033
88.15126889,26766,28,2200.420028
16.20302294,78383,39,2660.837891
110.1307911,68859,32,6976.583244
478.0597629,4895,27,10170.69196
92.89790913,8976,29,3039.448519
61.13443512,23630,41,2267.082991
34.71067534,4441,36,6451.921821
9.664682903,39225,25,7972.135913
25.908982,85875,51,3343.612069
80.65864182,51037,37,7387.912406
140.1552979,14263,21,5205.969846
210.3167921,53768,22,2150.414737
157.8483242,24842,28,5340.960896
13.40631927,64343,54,6662.168325
148.4833242,16801,31,5181.661405
87.13282318,10021,34,5749.330599
63.31958348,86382,31,6109.238132
85.04190025,32219,21,3768.749765
0.810811084,71762,20,6176.453799
7.01330673,57855,23,5737.198545
74.62300312,63388,35,4795.409108
19.06996546,62666,30,3675.587946
78.86474731,38265,31,5408.636143
43.72864365,39607,41,7253.67367
237.9595959,62279,45,4652.962443
298.9420779,14924,23,4382.518304
390.1286502,68231,23,8691.867336
229.2021048,5989,22,6016.444851
426.093184,57795,19,4201.840252
122.4676065,60102,40,2823.284741
323.2525558,68320,28,5766.328189
102.6642755,32484,23,3703.050388
165.6603982,77789,30,7333.214575
14.14598747,28585,31,8658.673326
114.7591172,51921,41,4588.963232
267.5147133,68927,40,6909.017766
77.66336679,49154,25,8569.176646
20.68024394,70509,34,4740.217799
74.84243172,78258,27,4251.665954
122.7381305,46581,29,6335.130224
146.8756823,16199,18,5509.636795
74.17115911,59879,20,3136.299138
24.50927116,38734,20,6050.75455
261.3041729,47395,31,5443.43846
148.5528863,84038,31,5617.291524
31.56542043,44704,38,5182.808778
167.0318691,50725,38,2296.406083
42.7500079,56931,37,6099.509997
37.45935921,34396,48,7603.484905
198.8333833,37109,24,7228.722696
206.5421932,45045,28,4054.430294
50.8297826,42330,47,6694.84424
0.89628517,38721,31,6302.917878
20.64900211,38327,34,6641.077731
240.015744,65801,36,6908.59628
229.0156025,41732,20,7578.179983
60.39369277,68121,27,3263.481665
36.25733156,26306,26,7246.868167
36.0608803,27391,48,2524.724031
227.4919369,39895,21,5796.024415
39.26475713,27020,24,6700.819265
71.65801193,31351,35,4739.775538
131.308498,38966,23,7714.094214
23.50656398,20312,34,7157.765273
29.28139937,85459,44,7130.626635
44.32633866,77150,33,6002.563368
106.1962346,79468,35,3131.959271
170.0953881,46365,35,4982.685928
79.12138353,47959,23,5002.681179
14.26341103,21397,30,7184.219464
59.10338729,768,32,5484.743456
13.66112415,2432,38,2175.282889
9.244118594,63048,18,4019.203977
89.06638482,52226,49,7938.339246
312.8398025,35587,43,4625.248794
181.7765719,62136,38,1540.351836
148.9307689,8350,33,2333.936029
129.8488508,2179,19,7680.907923
227.4268393,21439,33,4825.099554
139.769949,75089,38,4952.060789
98.58480804,77043,21,7629.7194
45.36265964,86350,42,4551.728802
10.64098325,47608,18,5967.355662
61.81016095,29764,53,6050.491201
258.7394444,34763,35,8607.877761
87.49095306,5822,33,4758.488532
20.39589825,70918,39,3471.592343
104.7035464,25772,22,3549.485853
62.63528945,66816,48,2096.966979
267.9172532,49169,42,4451.153241
17.54729542,38620,48,5968.957683
124.4835593,74935,34,6859.857289
114.4454566,51139,18,6360.033603
410.6917989,54947,21,9242.477303
83.22072605,50090,45,3357.783517
205.2402696,22900,33,6923.336003
2.502445361,35705,42,7345.695645
13.11251109,26836,49,5976.641086
42.45540066,18507,45,4583.218951
96.58155834,76226,42,7781.274047
59.6164482,232,29,3600.705425
22.65195528,8625,56,2663.200585
88.96579049,57551,25,4300.245825
83.63227793,4006,43,8287.73893
74.32779478,85376,38,7043.042968
9.492197849,64679,40,5102.746391
261.7645115,19927,21,3646.323489
89.71140448,21275,53,6322.19669
30.65139473,68059,18,5189.996097
116.2889053,46614,18,3599.923092
38.25907195,322,18,4089.455308
70.49283605,71146,45,2679.647965
41.72317206,53038,18,4983.055849
212.3552493,39379,26,6443.287501
511.2765123,6684,34,0
17.57615988,68625,39,9188.232943
2.386138248,85311,30,7249.01539
24.75931555,71788,50,4228.387185
89.14810117,41061,30,6893.990808
19.11013542,41086,43,6376.945824
166.8574647,69431,51,5416.812795
52.53820172,67139,32,4296.973275
94.29754755,6490,27,2877.645301
60.81037817,36449,22,5772.734555
233.6430663,1349,36,6478.281565
3.576743314,34986,44,1773.42667
130.6751085,77939,35,8192.595446
105.6047558,22694,33,7289.073764
104.8437458,66464,18,6184.632907
53.4417389,16454,36,2822.254876
1.579938402,28577,31,5951.519371
116.8736692,49990,34,3582.070353
176.8851157,49636,30,5658.481215
8.908295139,16578,49,4947.725996
58.27110752,15483,36,8215.302425
17.74472801,62393,35,3377.928699
94.40160161,81706,47,6738.496737
153.9934594,18224,37,1583.979207
109.8731991,47513,44,1950.493353
38.28137049,31233,43,5870.304744
15.05121274,31052,40,4893.413984
158.1181638,39189,32,3629.948634
39.14392201,15107,37,4765.168298
2.238859641,55112,38,7496.362199
84.7280694,25692,54,3475.615133
28.32616041,4771,34,3974.29495
184.0147504,80757,38,3083.596009
15.46151928,32677,31,6065.899447
57.05771304,67529,32,1582.148183
29.18644111,3336,31,3801.924673
116.9898707,18019,23,7165.668338
79.52483677,58224,38,6300.085549
156.5362269,56916,29,5806.197528
61.36201293,22747,44,5321.701732
0.482002924,44521,46,2738.082528
24.23218862,19336,33,3600.936588
707.8671953,67695,41,9131.634065
51.97738556,41173,18,6126.912864
96.82029227,35624,34,3047.95743
235.3158731,46500,31,9333.677123
2.073773016,26355,46,3712.857115
107.7655611,65806,30,2111.948544
34.02069656,5901,44,4637.649241
32.74605219,63933,43,3849.353498
25.47005303,53004,18,3430.232616
173.0076864,12438,38,9733.979117
46.67253805,78425,51,6668.746453
6.947499297,3799,41,6851.224566
10.18679085,68778,34,3515.367921
16.08900952,43861,23,7097.498492
229.1918061,12776,25,3610.587219
55.76437301,76009,43,5314.938641
247.7526029,48457,18,6519.456929
170.0892634,45432,40,3366.577382
181.9434646,49843,36,6721.321724
33.80379974,55873,33,3003.481484
31.65129332,77150,36,191.5474998
82.11359729,63628,26,7303.680179
54.11559083,58997,44,4404.474148
71.14347603,17099,34,3547.232154
5.467183931,29789,38,3980.428717
356.1020815,21511,23,3415.087692
5.992922199,24350,27,2424.94944
19.70267067,38738,37,2641.112093
113.3826675,66610,55,3397.805226
16.90123802,32968,40,2494.58096
11.30230511,49029,52,9623.007447
16.67872982,71336,56,5348.745886
6.392030504,21752,32,9839.505051
28.94419405,52259,47,3324.329484
31.62451694,73037,35,6051.597626
69.0395146,68398,27,6565.814057
57.7539874,19982,47,7184.350843
64.19093765,35266,34,1774.321673
95.72156072,32611,32,4032.869907
26.26141563,65398,45,6535.071505
14.46837856,56340,29,6731.864864
211.0959277,15667,30,4557.09004
100.4961684,4884,42,5305.6222
6.258128464,34363,41,3084.442619
324.5518867,8258,38,6179.409577
118.1130691,4808,41,3720.971654
16.45264044,7112,48,6072.126679
347.811401,11826,28,6611.144197
45.47719714,73438,43,4231.906689
416.756578,41137,42,4785.801557
10.90067433,85451,65,1960.508709
17.43167414,37792,49,3916.926926
107.1248761,12303,31,3716.747487
2.239231211,61134,39,2969.009086
1.886649964,15013,38,3749.137593
157.0134665,6184,58,8207.459991
18.36588487,15218,44,4584.30983
251.0716795,81508,32,4480.504343
55.49449969,11690,33,6683.148955
206.8718078,59128,30,4969.570509
54.08787008,43618,31,5007.097714
75.55120763,83988,52,5971.119611
38.05493424,47323,34,7129.483926
107.3168011,81554,49,7221.407068
38.30206294,8968,38,7274.182745
25.25338687,61221,25,857.7493884
8.452063996,48775,25,6853.906371
5.93990552,51693,30,6350.025221
36.52463641,26845,45,3800.755028
133.360076,13584,38,4469.45837
23.01934263,55647,18,6267.980117
35.55719098,60100,29,5613.075793
235.5684423,9206,35,2391.176718
101.9313692,17119,36,4883.324835
252.2264519,16552,19,8056.366703
242.1661848,39423,26,6632.510289
6.55103879,56369,33,6588.827091
310.1300031,57542,23,5794.674099
5.253402068,70176,23,4279.921395
259.855364,60577,31,4062.073758
79.12748865,10618,44,2302.494928
76.18320628,18225,36,6961.498108
124.9193566,64344,27,3658.970327
211.3712299,58848,36,7742.261413
95.97321845,31682,29,243.5369017
55.4080878,71092,39,2438.50176
11.865893,43881,26,5852.945934
155.6889609,21709,28,1288.231981
13.73024857,18738,35,3772.966775
129.5963325,72814,41,7187.153703
75.06172929,26761,43,4226.107352
48.7493163,29972,41,6096.841086
94.92954089,83346,55,1493.916709
147.9972652,77814,38,4747.347118
283.2587054,30605,38,7335.450411
30.74724605,53257,33,8774.094724
293.9922239,32355,27,5070.18837
324.2862365,41694,34,4418.606138
168.0024094,71793,34,7636.997894
213.231229,76488,33,10046.23048
117.9044492,17574,32,0
3.988204051,45172,49,6682.513137
85.58509382,38684,23,4836.318033
137.5174667,71393,28,6684.724751
284.2206956,32066,27,7959.835292
84.50214298,15443,45,6498.641869
158.0853751,40037,46,5871.540548
122.0911177,49537,33,5001.075778
32.96198122,57137,27,4346.659009
16.80968988,55909,33,6215.339761
138.9922249,63297,51,5500.052893
26.62707544,66073,18,5275.07986
28.06290762,7631,35,9513.190614
103.2673545,61197,32,4492.383835
155.6221672,4525,27,10002.73108
87.30686428,25746,39,4365.623044
216.2676673,60409,33,4991.201177
23.75509275,80455,25,6247.439997
29.09065047,56619,52,4610.44829
101.3229874,62428,24,6119.932669
176.824717,66682,35,4495.380788
77.51206546,950,35,6803.140464
1.043583773,15063,40,3481.952347
112.9926901,18076,31,4902.617965
167.9766138,69731,28,6741.877056
32.37150359,41450,46,5070.650361
5.572227616,54473,27,4060.416268
72.97115394,23215,18,5538.006597
4.306953956,22307,33,3374.361576
53.78829677,1013,46,5565.001111
1.79784934,40599,38,7298.139913
25.48493124,78682,26,10357.28188
49.23677759,71308,39,2133.300667
11.84523856,34323,33,5641.340887
12.12143077,52230,34,2996.241667
175.4820629,23794,25,3682.198746
4.230629008,11036,39,6663.68435
116.7853848,40198,37,3264.364388
168.4603633,36795,26,3564.344442
14.00927043,37857,45,5718.839917
21.73736474,1581,36,4587.363703
102.5807935,68657,47,4337.472293
37.92808467,10322,24,4462.241104
64.70713086,10572,45,5397.55323
180.7905365,19498,35,2924.130816
14.84804858,35903,36,4784.259096
96.6670028,40225,51,5186.816067
285.4193168,78238,36,6350.785163
5.918395412,74569,33,6347.288469
6.188260054,4622,37,6914.963144
80.91022264,60172,43,2850.781499
322.0772525,85899,30,7619.355496
24.90687775,18234,23,5668.191365
40.16603101,71354,27,3192.654142
10.38593924,52020,33,4480.732818
44.98045793,20346,29,3536.626199
4.534520887,33554,31,5623.64543
49.28121741,71751,40,5095.688469
81.07777215,58939,39,5596.029866
368.907254,10042,20,5786.167392
170.5882624,55239,36,4268.851913
172.6339272,63837,49,5491.022803
25.89576954,81670,33,6199.295809
9.127649843,38372,28,2012.675439
92.40071875,71392,57,2970.845648
73.63432306,60717,37,7922.29899
72.67119819,41130,34,5643.647378
11.54198147,66506,41,4834.622544
68.09911539,78644,30,6235.909885
16.29375355,47884,30,4262.919118
54.8379689,30025,34,5294.931291
6.417872736,61801,46,8330.654585
194.4159878,3824,48,3447.69021
1.326771446,68636,32,4375.544505
280.2192864,79073,24,1618.466884
198.698505,20785,32,3230.957295
139.6781449,61733,32,6268.255924
404.8449,31342,27,5148.902817
5.532245015,25406,41,4626.273503
102.6097523,29228,49,2133.64181
189.2478045,57566,47,6105.204978
13.53812128,39171,34,6103.264931
87.89346856,10100,25,3514.833795
50.07464377,29528,45,7085.615281
57.23945378,59133,28,4973.494212
243.6391785,13076,19,3883.328109
77.36014485,35712,48,4957.219135
9.790178444,14848,26,4995.486309
276.8057784,54404,44,3115.855105
20.48263043,29357,30,8967.537682
223.1537953,59451,22,3830.686135
353.7729423,43663,27,3318.761315
210.2402852,82173,18,7376.475837
113.0517214,83825,22,4659.451341
136.0828661,55399,41,4424.096496
120.3530381,7199,31,3423.034804
61.71576999,63830,35,7621.449045
32.07835563,62154,42,7231.175672
33.54765544,32038,48,5187.430134
131.3668114,32503,46,9118.991541
98.35969417,66218,45,3339.238256
87.91973616,21201,23,3709.631262
105.7303866,15449,20,3544.221561
149.0705263,69920,18,6186.810984
137.9679943,70698,36,4720.938082
11.13745703,59228,45,2439.228269
45.1040648,78894,36,2837.327686
30.64805101,38674,37,2593.177311
77.27071063,31113,52,6480.036862
6.338301019,83766,39,7089.071604
143.7436288,74772,30,6323.035107
11.26395366,67371,18,4187.042166
31.6633175,18249,47,3679.248783
152.6667414,78744,32,6498.191263
5.293673137,46984,40,4325.595817
107.9401214,81832,18,3076.568738
258.3334873,10092,41,8423.774703
96.1386997,364,33,7292.650395
124.7080351,53086,18,4437.291439
157.1501064,70584,22,7249.165149
25.13454144,67444,25,2123.635251
86.97982482,56280,27,5281.787303
36.96975368,82059,22,8463.944006
28.7009471,54486,32,3022.941649
21.37582502,8003,41,4380.605622
88.05149247,86282,40,5808.16713
158.2464617,53226,31,6103.135734
208.657947,10680,41,3665.649117
55.9641194,977,62,7089.203712
46.66476671,77043,36,5603.295277
116.2533087,25860,22,754.0140392
151.5761985,5578,35,9565.401695
29.21176774,32675,36,5477.149578
35.28122483,65207,19,5359.845555
76.22686013,52763,40,2843.163407
58.76809086,80434,30,5168.31664
122.3453776,39580,44,10414.82244
70.2157635,6551,34,3718.360549
11.83321803,14136,34,7988.246527
18.14657568,58783,45,7452.142121
232.1858068,78635,29,5987.810991
25.79917123,40167,22,5743.211416
5.138392104,65119,34,3502.223685
131.4735136,33377,18,2437.148534
115.2048331,37056,26,8209.256563
91.64807966,46382,45,4056.465155
69.76697007,70304,29,4803.473114
349.2666631,44338,37,4128.510912
12.76428168,52010,18,5643.545638
71.36821524,13946,41,6493.795646
83.02161223,56906,26,7100.704272
2.274974253,27762,28,8867.507582
53.10154482,14407,44,7796.482546
152.6946476,1966,36,6284.027748
63.69535474,14471,33,2074.817614
208.1671625,21496,36,5258.849786
103.5071261,84642,40,3882.540885
145.2799034,70148,33,3621.315103
163.2093294,33644,36,3635.812869
116.9572149,20899,21,5344.712517
138.3820065,27558,26,3519.590341
118.8462184,1069,26,5299.096291
79.95387797,36558,21,3583.846514
83.59395309,42532,37,7276.350979
21.05787978,34327,44,2984.639336
175.7005834,77997,38,6851.732841
37.41660449,40690,40,4414.045267
76.73038238,79954,43,6986.684738
28.70763332,49044,32,10511.52392
119.0283529,49727,30,5309.985039
369.5660481,2849,47,3851.316254
161.9186449,38336,22,6675.491903
96.52065439,11145,38,2554.923477
83.81880596,37617,37,5953.854908
67.28961388,4345,24,2561.481878
22.93772301,52905,47,7291.949127
42.77261341,9660,48,3701.38599
52.15396043,52337,43,3432.384507
289.2617625,20809,37,4842.106379
55.43994115,69768,32,3874.094552
88.23492051,50592,36,2376.105125
255.6504147,62369,51,6264.797247
73.069622,2703,36,6230.596772
28.9616983,15372,33,6106.351049
47.96598716,299,24,9292.336952
47.08667223,48271,30,6385.957724
125.4275588,44447,30,5193.196776
35.11484297,66568,38,3936.277663
131.0402698,21493,49,5780.630929
220.0414065,70091,42,4294.179928
40.9583093,16862,27,5213.414834
14.54201854,54868,30,2536.768087
101.7643597,3162,26,6934.761069
44.76231002,29669,44,4973.515869
76.35399611,30352,48,5190.39362
100.5574594,6701,39,5484.086107
52.38145222,24879,35,7837.831215
258.6201465,84296,24,4063.591242
51.01835869,19175,29,7713.913761
36.72655805,71260,39,5809.422328
216.8711943,47946,33,3957.415962
14.65317881,84437,30,5929.617294
13.26277197,50705,30,7311.307678
274.4167773,23985,40,3548.473535
23.44173804,24392,37,4112.460452
16.06822685,72409,18,5255.852272
76.6079883,48167,30,8552.845365
4.791843376,11264,39,5021.23376
96.76235026,6480,24,9825.043928
60.31799733,12632,25,3966.760947
102.2796248,11611,48,4336.579179
33.39869923,42909,58,5921.208587
235.886146,71195,43,6372.02348
31.55065583,46123,32,7909.249606
101.4909263,55363,36,5023.692123
290.2093501,34172,51,2421.789643
51.21753481,83894,19,6033.100096
17.60530788,30826,42,8788.940299
7.083293041,78275,45,7278.159325
329.7323885,77361,39,7548.437945
144.2659383,61189,24,8445.370876
251.2714448,43713,39,5063.882368
120.0090527,25001,52,3601.380374
41.92321974,49221,39,6158.7248
13.1267199,52853,32,4550.387792
264.940673,40897,51,1893.642116
67.25978598,41105,33,6554.685874
50.50241454,59269,27,8074.122813
86.22573404,10483,41,8501.058371
11.26753388,9062,30,4177.387909
36.99104616,9567,18,5578.290464
101.576888,10855,31,4297.867779
10.54971321,77676,33,1559.823141
14.53064576,74429,48,5595.483351
71.45503308,9712,26,6647.477208
97.67233593,32662,46,3909.297773
20.70262676,4096,36,5044.543484
3.364431006,29024,20,5683.19938
317.8859581,58200,23,6569.064826
2.787765378,65976,43,3076.988802
0.205414984,13243,29,4908.394853
39.05871885,21527,29,4129.618499
25.16114037,76753,30,5745.236393
85.23454228,80669,44,2077.435552
224.6288665,2183,31,6098.054476
65.60588787,53837,35,3580.135741
148.4133054,55441,36,5215.079078
239.9393818,36060,18,6481.871005
20.99801375,4237,43,0
67.00380378,37015,31,2483.443112
102.7417841,73725,51,6362.279665
40.32923272,10339,37,8070.299564
134.6120683,55386,38,3307.692623
122.1848206,69825,35,7303.019518
54.66156543,23625,18,8742.465237
9.206458123,50863,33,2496.177489
1.163622249,62272,33,6267.595479
46.10035512,68544,29,8937.952502
8.563288586,46996,34,879.3788453
152.1538961,64226,27,6503.941312
40.69548922,45595,32,2354.147296
109.6908568,84404,36,6047.975372
42.52275868,11080,40,6355.954327
158.9333452,5581,36,4052.02077
219.2946212,44649,36,2615.199092
181.7164353,33571,47,5258.821056
66.25666946,53311,41,4205.124559
8.768608914,5177,28,7046.800309
46.47551957,46870,31,7322.654652
55.24395893,75900,18,7474.48851
322.5246345,25937,47,2064.981426
83.35531322,71280,31,7498.588669
102.4004662,24910,26,5759.88254
152.3276643,67890,29,7821.137696
83.97984747,34409,41,4904.53104
91.2509413,2610,36,8036.169768
28.14717927,28050,21,4656.759367
6.06703934,61642,20,6285.082646
127.7927534,7438,48,5589.377932
188.8389522,53341,27,4029.842084
53.10286429,38246,31,5708.374214
79.60982751,37949,40,4120.075956
36.7136948,61319,22,1374.192555
59.82381602,24114,27,5580.795035
23.43179104,56071,25,3601.889554
142.6644834,65930,45,3707.274763
67.71002004,43060,36,6590.933498
79.22088053,48853,34,3397.824847
3.779333374,76216,26,4481.667982
97.3915587,695,59,7410.365854
22.6468839,36209,27,5000.042019
48.35260778,20650,21,4078.703907
53.22462495,60444,29,4584.216333
59.55352835,59844,29,5177.61866
25.80409294,57327,32,6118.260826
189.7855086,46757,43,4591.620457
55.83543476,59550,52,3892.104755
94.70965404,65382,49,1531.615639
95.17561239,24303,18,4580.988849
93.39066715,53254,35,3917.214774
81.94317724,30090,37,3720.40814
172.9493362,34500,34,1454.876646
167.4604971,21909,38,5586.702213
53.98161038,68935,47,6919.103285
101.0178556,76079,33,4596.467918
10.85090722,48678,26,5883.37905
9.516013716,54311,35,8184.071816
65.37657217,9735,18,5438.637747
230.4627413,61560,45,8707.99928
104.9821275,260,30,3788.531167
110.6290962,57832,43,5802.004372
17.15873496,49315,35,2903.114377
60.38632024,20721,34,6143.470997
51.21447351,13491,41,4632.611703
152.7758146,33327,42,8451.658228
14.82959651,24340,28,5862.075276
77.47716544,3492,31,5178.404316
242.3076196,4591,35,6959.782298
222.9891381,16481,41,2955.247862
191.2823372,26757,30,6235.94355
46.99801302,22320,26,129.4046456
283.1925914,80707,58,3372.414242
163.6297979,7180,28,3376.068207
190.4757874,49888,33,4418.866587
269.3464014,44883,43,3081.739979
276.4640642,7239,35,1613.025453
27.45223273,72631,21,3837.537054
13.66077905,52549,49,4780.585243
117.4009371,26598,42,3866.783416
82.83118071,51771,50,8052.460094
39.66438882,54759,21,5226.512348
115.3436568,46984,29,3348.137298
6.400200089,70374,47,3208.523365
4.835898946,36664,18,7205.748569
43.74366713,51476,25,5094.039152
21.54812611,36192,55,6497.481797
126.7821966,77657,36,8960.057246
295.6931608,5920,34,1950.040321
108.3607664,1815,27,3943.374531
106.3586034,15779,48,6977.014321
0.661742033,73421,43,6670.903867
71.80075993,6963,36,3298.893847
169.8822942,62751,50,6470.661908
106.1664441,45339,20,5014.955116
25.84888835,64037,38,5181.976968
188.7006291,2659,27,8906.756231
333.4756041,47544,58,3715.561686
32.71062215,37185,36,7542.312785
23.20510331,55069,19,2856.973961
41.32859684,71129,32,3266.620581
6.524093724,27460,24,5072.801167
206.6980884,60864,41,8441.450259
264.9302359,61710,40,6796.359247
100.3219493,21260,26,2281.5877
144.534318,42963,32,5375.378406
110.4582105,34829,26,2789.823077
47.37775082,51993,37,5321.776736
99.97874617,37950,27,7017.699738
